Rating,Review Text,Review Date
5 stars,Super convenient way to get around especially if you are running errands or,a month ago
5 stars,GetGo is an easy to use carsharing app without the need of putting deposit. Carefree and drive as you wish.,a month ago
5 stars,Car sharing available at many places. Very conveniently located and easy to use app to access the car. Been using it quite often.,a month ago
1 star,Been a loyal and frequent user of getgo car. Used to be good,5 months ago
4 stars,fuss free experience where you just use bluetooth to lock and unlock the cars even tho sometimes the bluetooth loses connection and takes a while to unlock the car,2 months ago
4 stars,With so many vehicles available islandwide and a variety of model as well,a month ago
4 stars,Been driving Getgo cars since 2021. Family is spending more time together,a month ago
5 stars,getgo is very convenient to use,2 months ago
5 stars,Its a very hassle free car sharing platform. Been using it for a long time now. Keep up the great work!,a month ago
5 stars,The most hassle free car sharing that I like most. With their new fleet of cars,2 months ago
1 star,Will definitely not recommend to anyone that is looking to rent a car. As what other users mentioned if you’re unlucky and get into an accident,4 months ago
5 stars,Been using the app since the start. Definitely the company have shown improvement throughout. Customer service team have always been helpful. Keep up the good work. To more trips with Getgo,2 months ago
4 stars,"All over so far so good.
But the only thing that I need to bring up that was the interiors of the car was very dirty. …",2 months ago
5 stars,"So far everything has been great even though there were some hiccups which I had previously communicated through your Live Chat.
May I suggest more hybrid vehicles near my area Simei Blocks 159 to 166?
Thank you.",a month ago
5 stars,I have been using Getgo over a Dozen times and never had a Single problem. I want to Single out Getgo Staff's and Teams had went above and beyond to ensure everything went Smoothly and there were no issues. …,a month ago
5 stars,Very easy to use. Hassle free. Great service provider. Tip top condition on all cars. The best car sharing platform.,2 months ago
4 stars,"Great experience thus far using Getgo! Fuss free and easy to use.

Some feedback would be adding more cars at Serangoon North!",a month ago
5 stars,At times,2 months ago
5 stars,Getgo is a very good platform to rent car and run errands around the same area. Car condition and help support is very helpful and always reply fast. Will recommend,2 months ago
5 stars,Getgo has been making transportation more accessible for my family. I havee been a long-time user of Getgo and have noticed improvements over time. Continuous enhancements often contribute to a better user experience. Well done GetGo!!,a month ago
4 stars,Never knew it he experience of renting a car for a short drive could be so enjoyable and with ease.I’m also very impressed with the selection of vehicles available for all sorts of functions or activities.Hoping to get a nearer spot to my home soon.,2 months ago
5 stars,I love using GetGo. It’s easy and quite affordable. Good support and customer service too. Just remember to book in advance during peak period!,a month ago
5 stars,The Driving experience with getgo is great and always provided convenience to me and my day to day activity. With getgo,2 months ago
5 stars,Easiest and most accessible car-sharing app currently. Best for post 1 year probation drivers.,a month ago
5 stars,It’s been easy,2 months ago
5 stars,It’s a convenience way to rent a car even at the last minutes provided cars are available . Love the service . But every individuals need to play our part in keeping the car in a clean state to avoid any inconveniences that may caused to others …,a month ago
4 stars,It is good that there are way more cars around whole of sgp than when it first started off! Fantastic. But upkeep of vehicle sometimes not so good,a month ago
5 stars,Very convenient,2 months ago
5 stars,I use Getgo almost every weekend as I find it so very convenient and affordable. The peeps at GG are a great bunch coz they are always ready to help out via the chats whenever I have issues or questions and they are quick to act as well. Keep up the good work GG!,a month ago
5 stars,Convenient car sharing options,a month ago
5 stars,Had a great experience using getgo! One of the best platforms for car sharing. Highly recommended.,a month ago
5 stars,"- Satisfied with the service.
- No issues encountered.
- Efficient and reliable. …",a month ago
5 stars,Get-go car rental has always my first choice when I need to rent a ride urgently. App was easy to use and hassle free.,2 months ago
5 stars,It’s been a wonderful experience using GetGo so far. The customer service,a month ago
1 star,I have been a semi-regular user of Getgo but encountered a recent unpleasant event. …,a year ago
5 stars,As car prices are skyrocketing,2 months ago
4 stars,"Easy to go anywhere..only if getgo can get a 7 seater cars at my area kelantan Lane that will be good.
Getgo very convenient but prices now a bit to high..",a month ago
5 stars,We always find GetGo a convenient for us. Having a few cars located near my place is an advantage. A near trip is always cheaper than getting a Grab.,2 months ago
5 stars,Fast respond chat with the getgo team if you have any issue with the vehicle.Convinience ride with getgo vehicle.Fully recommended.Ez go lets getgo..,a month ago
1 star,Got an email investigation from GetGo recently asking me for photos of a specific booking date. I replied that photos already uploaded to the app before&after rental and their response is implying there is vehicle damage which I may be liable to. Such bad customer service is making me look at alternative car sharing options.,2 months ago
5 stars,Cars are usually clean and well maintained,a month ago
1 star,"Had a very very bad experience ,Book my car at 1030am,reach car park at 10am but car not there,chat with stupid customer service ask me to look car park below and top and the worst thing ask me to look at next block which is not even a car …",9 months ago
5 stars,Cars are easy to book,a month ago
5 stars,Enjoy using GetGo and conveniently located at the car park near my block. Find it affordable to drive and the apps is very user friendly.,2 months ago
4 stars,"Pros:
1) availability in many locations
2) hassle free booking and user experience …",a month ago
4 stars,Loved the simplicity of using the app and the concept is great! Just rent the car as and when you need it.. and you're good to go!,a month ago
5 stars,Bedok area getgo car was great. Always Clean,a month ago
2 stars,"I will not rent get go 😒
We got lock out of the vehicle w engine on",2 weeks ago
5 stars,Glad to be a GetGo user - had made life so convenient for my family without having the hassle to own a car. Thanks for great service.,a month ago
5 stars,One of the best car sharing platform out there. I've tried multiple,a month ago
4 stars,Easy to book when needed,2 months ago
5 stars,Getgo has even amazing so far with the bookings,a month ago
5 stars,Easy to book with a wide variety of cars to choose from nearby locations. Value for money packages are also available if you plan your trip well. Thank you!!!,2 months ago
1 star,This is a company with very harsh terms and condition. will never recommend anyone to use their carsharing when the initial car conditions are bad. The way they treat their customer is also very bad Be prepared to get carrot headchop when things go south! you have been warned!,4 months ago
5 stars,Shhh don’t tell anyone. This is the easiest way to get around Singapore.  The app is simple,a month ago
5 stars,I have very good experience with Getgo as it brings me a lot of convenience when bringing my family out. The Car seems well maintained.,a month ago
5 stars,Easy and convenient whenever I require a vehicle. Very much more cost effective over private hire or having my own vehicle.,2 months ago
5 stars,Easy to get access of the car. User friendly app. Most of the cars r in good conditions. Cleanliness of the car maintain.,2 months ago
4 stars,interface and concept of getgo makes it convenient and easy to use,a month ago
4 stars,Concept and Accessibility is good. Never had any mechanical issues. One incident of a very dirty (inside) car.,a month ago
5 stars,"Easy usage of online platforms. Easy to navigate. Wide variety of cars to choose from. Decent cleanliness of interior.
Plenty of location island wide.",2 months ago
5 stars,Getgo pick up was very conveniently near my house,2 months ago
5 stars,GetGo is convenient and easy to use. They also waived my late return (first offence) when I appealed. For that reason they have won my heart.,a month ago
4 stars,Excellent customer service and ease of book of the car. Minus one star so that Getgo can continue to improve on the customer experience.,a month ago
5 stars,It is a platform i used when i need to run quick errands. It has been smooth and convenient. Of course the drawback is the customer service might be a little slow sometimes.,2 months ago
5 stars,One of the best rent a car app I have used. Have been using it as I have cars under the company at the carpark linear my block. Thank you for the great service!,2 months ago
4 stars,Experience has been mostly positive. Recent updates had the late penalty increased to $50,2 months ago
5 stars,Convenient and fuss free processes. There are many vehicles available at many public parking spaces around Singapore. Customer services are also efficient and friendly.,2 months ago
4 stars,Improvement shd focus on those when collecting car got issue. CS shd suggest next available car in that area,2 months ago
5 stars,Easy to use app,2 months ago
5 stars,User friendly and easy to use application. Support is great. Cars are just everywhere & accessible everywhere.,a month ago
5 stars,Despite not having the best condition of cars sometimes,a month ago
2 stars,"Rented 6x now. 4 cars really needed maintenance. One even had the maintenance light on. Told them the wiper fluid was run out and 2 weeks later was still out.
Other car that same day had the same issue.",a month ago
5 stars,Easy to book and use. Only downside is that it’s troublesome to give feedbacks on cars that we book and feedbacks about car faults weren’t rectified so soon.,2 months ago
5 stars,Registration and booking has been easy and smooth. Cars are generally well maintained and enjoyable to drive.,2 months ago
5 stars,Loyalty user since day one,a month ago
5 stars,Good service.. a number of cars within walking distance to place of residence. Support services via chat is prompt. Conditions of car are good.,2 months ago
4 stars,I like how flexible this platform is,2 months ago
5 stars,Easy to use,2 months ago
5 stars,Very good,2 months ago
4 stars,I enjoy using getgo. It gives me more freedom to run errands,a month ago
5 stars,Great Carsharing App compared to other apps. Customer service is great and responsive. Highly recommended!,a month ago
5 stars,Have been using Get Go Car for more than a year and amazing experience so far. The customer care is very impressive with swift responses on booking cancellation requests or any other queries. Big kudos to entire Get Go team and I clearly see the big difference from Other car sharing companies.,2 months ago
5 stars,Good experience with GetGo so far. Cleaniness,a month ago
5 stars,One of the best carsharing! Straightforward and plenty of rewards. Customer service was always polite and prompt.,2 months ago
4 stars,Convinient and hassle free!!! Only downside is sometimes the interior of some cars is abit dirty with sand and cigg ash. But overall i will still continue to use GetGo!!!,2 months ago
1 star,With the conditions of the vehicle that is so bad still allow to be rented u are profit over safety,4 months ago
4 stars,Easy and convenient to book. There more then 10 getgo car for rent around my areas. Only weekend cost is abit on high side.,a month ago
4 stars,great experience with all the cars so far! love that petrol fee is paid by the company. would be btr if my hse carpark has slots for getgo :/,2 months ago
5 stars,have be using GetGo almost year! it really help me on my transportations issue.. good rate,a month ago
5 stars,easy to use and quite convenient! hope we can have options to end our car booking at another location in the future!,a month ago
5 stars,Straight forward booking,a month ago
5 stars,I start using getgo quite aggressively especially during year end. Overall experience is good. FEEDBACK is maintenance need to upkeep for maximum safety,2 months ago
5 stars,So far we have been having a smooth rental with GetGo. Not much of complains. Customer service was fast attending to our query. Tq,2 months ago
4 stars,I love how conveniently located the getgo cars are. With grab pricing being ridiculously high right now,2 months ago
5 stars,Very convenient for those who doesnt owns a car . Its everywhere . Love the services from the customer service too . Very friendly and always help to resolve any issues . 👍🏼👍🏼☺️ …,2 months ago
5 stars,Getgo Carsharing is very convenient. The app is easy to use to book a car and manage my bookings.,a month ago
5 stars,its really easy to rent car thru getgo. its like renting a bicycle. the standard cars are decent enough. support people are also doing great job.,2 months ago
4 stars,GetGo cars are usually reliable and I always use GetGo to run errands as it is convenient and available in many carparks within the same neighbourhood.,2 months ago
5 stars,Great app,a month ago
4 stars,Everthing is perfect such as no deposit,2 months ago
4 stars,Overall good experience with GetGo. Customer service response was swift also. Con,a month ago
5 stars,Superb! Car was well maintain and clean. Apps easy to use and always got promo code!,a month ago
5 stars,Love using getgo. Very convenient as there's a car at my house multistory carpark. Also the rates are quite affordable.,a month ago
3 stars,The Hyundai Kona EV car that I drive,a month ago
1 star,Car failed to unlocked. Reported to help centre. Rebooted the system and still unable to unlock. Got full refund and no other solution from GetGo. Really disappointed with the service given. Wasted 30mins to reboot the system before was …,a year ago
5 stars,Simple and user friendly app and well maintain car.,a month ago
5 stars,Getgo is a fuss free car sharing platform. Easy to use and it's very convenient.,2 months ago
4 stars,Will be great to update the parking lot of the booked veheicle. Many occasions took 5-10 mins to locate the carpark. Burdensome if need to carry things,a month ago
5 stars,Car in good condition and clean . Very delightful driving experience,2 months ago
4 stars,Safety wise better!  Cleaniness and any damage not fixed for a ling time. Smelly when not clean. Overall,a month ago
1 star,Cockroaches and missing fuel card and low fuel in car. I reached out to customer service to seek full refund as we couldn’t use the car for intended purpose. But their chat team simply says sorry and will only provide a 5 dollar voucher. I am so done with GG.,a year ago
4 stars,App experience is improving. An additional car was added to my nearest parking recently. Will continue to support the service. 👍 …,2 months ago
5 stars,Started the relationship with GetGo in a bad way but over the months,a month ago
4 stars,Firstly thank you for services provided by getgo.. experience by far..conveniency renting the cars that avail from walking distance especially when in times needed..save the hassle on pumping the petrol as u pay for the mileage used..,2 months ago
5 stars,GetGo will always be my go to app for car rentals👍🏻 The app is so easy to use and it just makes the whole process so convenient at reasonable prices …,a month ago
5 stars,"I had a wonderful experience with GetGo. Just would like GetGo to add more cars around Serangoon.Other than that,I am satisfied.Thank you.",2 months ago
4 stars,Conveniently available at various carpark. Hassle free booking system. Can improve by maintaining and servicing the vehicles regularly.,2 months ago
5 stars,The app is good to use. But just some car other user nv clean up or leave the smoking smell in the car,a month ago
5 stars,Getgo is especially helpful to me when I need a car in the middle of the night. Of course,2 months ago
5 stars,Convenient and easy to get car. Been using it for a long while now. Affordable while usung in non peak.. good,2 months ago
5 stars,Getgo is a good car sharing. Customer service really very promptly and fast. Good car sharing,2 months ago
5 stars,Super convenient,2 months ago
1 star,Such a horrible experience with them. Booking the car on 30th Nov,a year ago
5 stars,Way better thab the other players of the same industry. Very systematic and customer service is awesome. Car is well maintained too. Good job,2 months ago
3 stars,Get go gives me a pleasant feeling while driving. They should have promo like blue sg which does not charge mileage since they have packages.,a month ago
4 stars,First of all,2 months ago
5 stars,Never disappointed and there's always car available anywhere,a month ago
4 stars,Actively using Getgo,2 months ago
5 stars,"Using Getgo is very convienient.,the customer service is very efficient on responding to enquiries.,the price is affordable.,& hassle free.. on my end i can say this service is very good for family man like me.. coz most of the time at the …",2 months ago
5 stars,GetGo has been my favourite car sharing for  2 over years now,a month ago
4 stars,"I like the simplicity of it.I download the app submit my mode of payments ( debit card ) my driving licence my photo,I could driveaway already.It took me a few times of renting before I am used to the app,like how to used the petrol card …",2 months ago
4 stars,Getgo Carsharing has provided me with lots of transport option as I need to ferry my parent for their medical checkup frequently. Well done Getgo.,2 months ago
5 stars,Such an easy experience! The agents are super responsive too! Cars are dependable. Smooth transaction each time,2 months ago
5 stars,It has been great,2 months ago
4 stars,Fast,2 months ago
5 stars,User friendly interface and the cars that I booked are mostly well maintained. Been using this mostly for running errands.,2 months ago
5 stars,Very convenient to book and user friendly app. Can travel at your own time with your family for shopping or leisure places.,2 months ago
5 stars,The convenience of carsharing via Getgo is good as it is just around my neighbourhood. I’ve also get to try different car models too!,2 months ago
4 stars,One of the best car rental providers in Singapore. Very convenient to book and use.,a month ago
4 stars,"Getgo car is very convenient to a get when come to an emergency like attend funeral,wedding function and also some other things to catch.",2 months ago
5 stars,By far the best rental company i have experience. Drive with freedom and what's great about this is that you can adjust accordingly your prefered timing to start or end.,2 months ago
1 star,I've been driving for many years and never thought i will meet an accident as i am a careful driver. However,10 months ago
5 stars,App is easy to use,2 months ago
5 stars,App is easy to use. Convenient for those who find a hassle to top-up fuel since it is charged by mileage.,4 weeks ago
5 stars,The name is kept apt as it is quite easy to get the car and go ! Good customer service and continuous improvement by adding cars and process changes. Thanks GetGo,a month ago
4 stars,There is no designated parking lot at Blk 463 Clementi Peaks. Every weekends,2 months ago
5 stars,Easy to use,2 weeks ago
5 stars,happy to see them expanding,a month ago
5 stars,It's convenient,2 months ago
4 stars,Convenient to use. But YMMV depending on how well users in my area can take care of the car while using.,a month ago
5 stars,GetGo has provided me an alternative transport to my daily commute. Vehicle are well maintained.,2 months ago
5 stars,Been using Grab for about 6 months,a month ago
4 stars,GetGo has been great. It served as convenient transport for me to get to and forth for training. Great value during non-peak hours.,2 months ago
5 stars,Overall,2 months ago
5 stars,easy to find a GetGo spot in your neighborhood,a month ago
1 star,Our first few times using the car. After driving to destination,6 months ago
5 stars,Honestly speaking,a month ago
5 stars,Very user-friendly App,a month ago
5 stars,I am really happy to see that Getgo team has added more cars in the vicinity of compassvale for the convenience of the residents.Thank you for caring shown to our needs,a month ago
1 star,Long stories cut short. Internal car dirty and smelly,a year ago
3 stars,A number of cars are old  in need of maintenance and parts replacement but continued to be left in service. Eg rented  a couple of cars which shows diagnostic error which based on my experience,2 months ago
4 stars,"Easy to book via app.
Very prompt customer service over app.
Clean and usable cars.",a month ago
5 stars,been using getgo for more than a years.  so far car have been maintaining well,a month ago
5 stars,I enjoyed the get go service so far. The car is clean. In a good condition. I will continue to support get go in the future,a month ago
5 stars,Very smooth and easy process to rent a car and fair charges as well. Have used for few times and continue using it!,a month ago
5 stars,GetGo carsharing is a convenient service for me to use. It's easy to use and the cars are quite good too.,2 months ago
4 stars,As of now having not much issue with the app and collecting the car. Location wise is convenient for me as well!,2 months ago
5 stars,App easy to use and cars are very convenient to take from carpark. Been using GetGo for 4 years.,a month ago
4 stars,"Easy to use app.Only problem some cars aircon not working.But after feedback,it was rectify within weeks.",a month ago
5 stars,App is user friendly even for first time user. Customer service are quick to response in case of ant issue during the drive. Highly recommended 👍🏻👍🏻👍🏻 …,2 months ago
1 star,Severely damaged car,a year ago
5 stars,I highly recommend this app to anyone serious about excelling in the driving. The quality of all cars and support exceeded my expectations.,a month ago
5 stars,Fast and fuss-free application to book a car when needed. The experience of driving getgo car is good and well maintain,a month ago
4 stars,Good customer service and the cars are easily assessable.,a month ago
5 stars,A reliable car sharing company which always looks after their car.. they will change the cars from time to time.. they even reward their customers with vouchers just by refilling 3/4 tank of petrols.. thumbs up GETGO!!,a month ago
1 star,Their communication is one way and you can’t get any humans to reply you when you need them post rental. No one replies the emails you sent out to them and there is no contact number even though they provided that email claiming you can write to them if you have any Enquiries.,2 months ago
5 stars,Getgo has always been my go to platform to rent cars. Cars are well maintained & generally clean,a month ago
4 stars,Good to have Getgo Carsharing when compared to Grab/Taxi more convenient for short trip especially for shopping or visit familes and friends.,2 months ago
5 stars,Very useful and convenient service. Hope the price stays affordable!,a month ago
5 stars,Clean and comfortable vehicle. In good and well maintained condition. Feeling luxurious with affordable pricing. Thank you getgo.,2 months ago
5 stars,The best experience with getgo so far is its has a clean car and smooth service. Thumbs up keep up what you’re doing getgo.,2 months ago
5 stars,App is easy to use and there are an abundant cars for rental. Hope they release more cars as they are high in demand.,a month ago
5 stars,Cars are well maintained and serviced . Easy to unlock and available to book any time of the day.,2 months ago
5 stars,Super convenient,a month ago
4 stars,App is easy to use. The car is conveniently located near the HDD car park where I stay.,2 months ago
5 stars,Getgo carsharing has been very helpful and convenient for me and my family as its near my BLK and the price is reasonable. Will continue with getgo.,2 months ago
5 stars,Very fast and easy booking! Most of the cars are well maintained and new. Highly recommended!!,a month ago
3 stars,Getgo is user friendly but unfortunately,a month ago
5 stars,Good rental rate offered by GetGo Carsharing. Convenient to book anytime of the day.,a month ago
5 stars,Good service! Fast response and efficient service provided when you need assistance.  Rentals are very convenient and easily accessible.,a month ago
4 stars,The Getgo car sharing is very convenient. The only down side is the car is not taken care by users i.e the car is dirty,a year ago
4 stars,Booking is seamless and rides are generally clean and nice. My go to app for car sharing.,a month ago
5 stars,Easy to get a car on the go. Rates are considered reasonable if you are renting for more than 4hrs.,a month ago
5 stars,The interface is very user-friendly & the only one time that I had to contact their customer service regarding a refund,2 months ago
4 stars,Great app for new drivers above 25,a month ago
1 star,I have to report this user of your company violate traffic rules and being dangerous and reckless towards other road users. I have photos to prove that he was parking in the disabled reserved parking slot and  don’t give way to oncoming …,a year ago
4 stars,It's always convenient around my house to rent getgo,2 months ago
5 stars,Used a couple of times,a month ago
5 stars,Very convenient to book and fast to take for driving and also affordable price. And the vehicle are well maintained and serviced,2 months ago
5 stars,My experience with Getgo has been great & smooth so far. The vehicles in my area are well-maintained. Thank you!,2 months ago
4 stars,Generally positive experience,a month ago
5 stars,The app is very convenient and easy to use. Only downside is my area does not have ev cars yet,2 months ago
5 stars,GetGo enables me to book my rides conveniently anytime of the day. Highly recommend,a month ago
5 stars,I've been using it since i have done my 1 year probation and i have no regret using it,a month ago
1 star,Bad experience and they overcharge. Don't bother with this car sharing. Worse than bluesg. Drivers beware. Don't use then won't have issue,4 weeks ago
5 stars,Great customer service,a month ago
4 stars,Great for car sharing. They allow advance n last min booking which is so convenient. Affordable price. Thankyou getgo,4 weeks ago
3 stars,My recent experience was that,a month ago
5 stars,Fantastic driving experience with GetGo. Hassle free booking and a variety of vehicles available for booking.,2 months ago
4 stars,Need better UI. App is extremely laggy. Car always dirty and old. Sometimes it feel unsafe to drive,a month ago
5 stars,Easily accessible cars to rent as and when I need it. Location is literally everywhere. My favourite is the ones at my house MSCP.,2 months ago
5 stars,Always available and advanced bookings are a breeze. All cars are very new and very good on the road.,2 months ago
5 stars,Creating an account was fast and simple since there's no need for any deposit and you can sign up using MyInfo. There are a lot of cars in my area now and I can try driving 4 or 5 different models. My go-to is this Mazda 3,2 years ago
5 stars,Easy and fuss free car sharing company. Always my first pick and the convenience is unparalleled!,2 months ago
5 stars,Car is clean and smells good too.,a month ago
5 stars,Generally positive experience with getgo. Easy access in neighbourhood,2 weeks ago
4 stars,Great convenience,a month ago
5 stars,Pleasant booking experience and one of the most convenient car sharing platforms! Highly reccomend!,2 months ago
5 stars,Very convenient to use when in need and friendly user app. Great moment driving experience with family.,a month ago
4 stars,Convenient,2 months ago
5 stars,so far getgo has been my go to car sharing. car is always clean and well maintained.,2 months ago
4 stars,It was ok... Except on the cleaniness of the cars. Probably customers should not EAT in car to avoid Roachers! And Getgo should do a monthly cleaning service or whenever it is reported?,a year ago
5 stars,Easy to book and get a car to drive around. Available at almost all carparks but got to book in advance during peak hours.,2 months ago
5 stars,Very convenient and easy to use. Had to use Customer service chat support 5 times and each time it has been responsive and excellent !!,a month ago
5 stars,I have been a member with GetGo since its started from the fleet only being Mazda 3 to now having numerous models where really make me have the freedom to drive.,a month ago
5 stars,cars are well maintain,a month ago
5 stars,So far i had a good experience booking through getgo. Convenient and hassle free car rental. 👍 …,a month ago
5 stars,Recommended for those who just got their license and not planning to get their own car yet. Especially for those who only need the car occassionally.,a month ago
5 stars,Previously used other car sharing platform and after trying GetGo,2 months ago
4 stars,Getgo is very usefull application for renting car more convenient and easy to use i really love it and hatsoff the members who working on it,a month ago
5 stars,It was very convenient to rent a car using GetGo. The price is also reasonable and competitive.,a month ago
5 stars,GetGo is a very convenient Car sharing platfrom,2 months ago
2 stars,Mixed experience. Sign up is great but now I have had 2 out of 6 uses where the car wasn't at the pickup point. Customer Support has almost not information or power to do anything apart from cancel the booking. …,10 months ago
3 stars,The booking was relatively hassle free. But there are times that the vehicle was not available upon collection which could be frustrating.,2 months ago
5 stars,"Fast easy the no.1 car sharing in Singapore,u never try and u never know the experience let u every day change car",2 months ago
5 stars,always use getgo for running errand. not bad. except that sometimes some car are dirty. however thats only around 10% of the rides.,2 months ago
5 stars,Very affordable,2 months ago
5 stars,Have no issue with this car sharing apps.service is excellent and happy with the service render to date.,a month ago
4 stars,some cars need to be check thoroughly,2 months ago
5 stars,Nice app,a month ago
5 stars,Excellent experience with GetGo so far! The booking process was seamless,2 months ago
5 stars,Getgo offers a wide range of cars from ICE to EVs with a ride for every purpose which makes them my trusted choice.,a month ago
5 stars,The app is amazing. Seamless experience from booking a car until end of rental.,a month ago
5 stars,Really great car sharing experiences and best app in Singapore. Very convenient,2 months ago
4 stars,Convenient as it near to my place.  Good Customer service. Cars are easily available.,2 months ago
5 stars,That's a great experience with GetGo sharing and we loved it everytime we rent a car,a month ago
1 star,"Dear GetGo,

I have emailed your customer service",10 months ago
4 stars,My go to whenever there’s a car in need,a month ago
5 stars,Good experience. Everything is smooth From collection of car to driving to returning of car.  Recommended!,2 months ago
5 stars,The vehicle is very good condition and clean,a month ago
5 stars,No problems with the app so far. Easy clean interface to use and booking is fast and simple,a month ago
5 stars,Had some hiccups but the support team were efficient in assisting and even though I couldn't get to use the vehicle,2 months ago
4 stars,Very simple to use,2 months ago
1 star,"Absolutely disgusting and terrible customer service - disgraceful

I rented a car with 5% battery and charged me both a late fee and towing fee …",a month ago
5 stars,One time I was hungry for prata but there was none around me. GetGo got my back,2 months ago
3 stars,Generally good,a month ago
4 stars,Not the cheapest but considering their car availabilties,2 months ago
4 stars,Convenient way to get a transport! Cars are generally available in my area and easy to book.,2 months ago
5 stars,So far I'm enjoying Getgo car rental platform ever since started using it from year 2021. Althought at times some car's cleanliness are not up to my personal expectation,a month ago
5 stars,The car is good and the hourly rental fee is affordable yet flexible to suit my needs,a month ago
5 stars,Great UI,2 months ago
5 stars,Pretty convenient service and so far didn't encounter any issues with it. Recommended if you need to run some errand that needs you to travel to many different places.,2 months ago
1 star,The ratio of bad reviews (as at Nov 2022) to good reviews should not have been ignored. …,2 months ago
5 stars,The platform is very user friendly and easy to browse through the range of cars that GetGo has,a month ago
5 stars,Affordable car rental service provider in Singapore. Has a wide range of fleet of cars.,2 months ago
5 stars,Good cars! And very responsive staff,a month ago
5 stars,I really love goget,a month ago
5 stars,One of the best car sharing i had ever experience ..good customer service ...mostly clean car all the time ...kuods,a month ago
5 stars,Best car sharing among the rest.very prompt customer assistance as I have encountered many during my booking .,2 months ago
4 stars,Most cars are well maintained. Easy access all throughout my neighbourhood. Hassle free service.,2 months ago
5 stars,Very convenient,2 months ago
5 stars,I love how the ease of booking on the app as well as the optimal upkeep of the vehicles. Highly recommended!,2 months ago
5 stars,have been using Getgo for the past few mth. nice and easy to use. but the car could be much more cleanier,2 months ago
5 stars,5 star for GetGo's car sharing service. Huge convenience for non car owners!,2 months ago
5 stars,Great app to use,2 months ago
5 stars,like the convenient of Getgo cars rental at my place as my nearby 3 car park each have diff types of vehicle available.,a month ago
5 stars,Overall good. but one person of the customer service very disappointed. Not friendly. but one my fav staff is Fritz always help very well. thanks so much. God bless you,a month ago
5 stars,easy to use,a month ago
4 stars,I thoroughly enjoy the system of booking,2 months ago
5 stars,The cars are generally very clean and good condition. It's as good as having your own car.,2 months ago
5 stars,Have been using getgo for past 5 months and it's so easy to use. I feel sorry for not knowing about it earlier. If u are new do try.,a month ago
5 stars,Very easy to book a car. CS are very helpful and efficient no matter what time it is. Thank you,2 months ago
4 stars,Very convenient to pick and return the car. 👍🏻 …,a month ago
4 stars,So far it’s been great so far using GetGo except for a few hiccups here and there. But their customer service is efficient to help us with any issues!,2 months ago
5 stars,Easy to use App for car rental,2 months ago
5 stars,Booking was easy. A variety of cars to choose from and location of the cars are very accessible too,2 months ago
3 stars,i tink it needs abit more caring in taking car of the cars... people who rent the car shld take car of the car like their own .. other people are also using the car... be more responsible... get go shld also keep tracknof the cleanliness of the car..,a month ago
5 stars,Been using GetGo for the past few months and the cars available at my neighbourhood are great and reliable. 👍 …,2 months ago
5 stars,I got my own experience with Getgo teams and they are truly helpful especially Ms. Mia Tay from HQ. And their suggestions are very informative. Thanks GG team!,a month ago
5 stars,Easy to use,2 months ago
5 stars,Getgo car is located at every part of SG,a month ago
5 stars,I am a regular user of get go and very satisfied with the service. Easily accessible and affordable! Cheaper than getting a taxi,2 months ago
5 stars,Excellent access to a good fleet of cars. Good support given especially for first time users.,a month ago
3 stars,"Allocation of the place is good.
But slow customer respond",2 months ago
5 stars,Getgo is the most useful app in my phone. I don't have a car. But I have getgo. Thank you.,2 months ago
5 stars,"My COE expired end Apr. Started using GetGo car rental service. The Apps is easy to use and the car is always in good condition. If we have any FAQ,",2 months ago
4 stars,Have been using this rental platform for 2 years and booked countless of times. The app do lag at times but overall good!,2 months ago
5 stars,Cars are usually in good condition (at least for my neighborhood). Customer service is prompt and very helpful.,a month ago
4 stars,"Overall im happy mayb the rent a bit pricey for not well maintenance car.
Sometimes the car can be dirty",2 months ago
1 star,Horrible experience. Reached the car park only to find the lot empty. We couldn’t find the car. Contacted customer service and was told the car was in work shop for servicing. Extremely ridiculous. It was a waste of our time and our weekend …,6 months ago
4 stars,Cars are maintain with satisfaction but would like to suggest to give promos on weekends with a reasonable price capped.,a month ago
4 stars,The cars are generally clean but internally the cabin needs to be monitored. The wipers also need to replace for some cars.,a month ago
5 stars,It available around my block and I feel is very convenient with getgo car. Live chat service available at anytime when assistance is needed.,2 months ago
4 stars,"Overall experience was good. Just that some of cars require more maintenance
both interior and exterior.",a month ago
5 stars,Cars are conveniently located near to my place. Booking interface is easy to navigate.,2 months ago
5 stars,Reasonably priced and cars are clean. Have used them for a couple of times and customer service is also prompt in replying.,a month ago
5 stars,Pleasant experience,2 months ago
5 stars,Excellent Car sharing platform with good pricing. Highly recommended to family and friends.,a month ago
3 stars,Hassle free rental solution. Clean and safe drives. The only downside is the milage charges is very high,2 months ago
1 star,"A very disappointing first time experience with GetGo.

I needed a 7 seater but my current car can only sit 5. So I decided to try …",a year ago
5 stars,User friendly app,a month ago
5 stars,Very convenient booking and return process.  Good customer service.  Some promotional rates are good.,2 months ago
1 star,Unscrupulous,a month ago
4 stars,Very convenient to accommodate to bring my family around to run our errands. Just a few steps away from renting a car.,a month ago
5 stars,Has been one of the most convenient form of car rental and good customer service support,2 months ago
5 stars,Accessible and user friendly app. One of the best in customer service but among the fastest respond between other operators.,a month ago
5 stars,My go-to for car rentals. Competitive pricing,a month ago
5 stars,GetGo is a great car sharing app and most of all,a month ago
