Rating,Review Text,Review Date
5 stars,Very convinient n easy to use.Lots of cars available!,a month ago
5 stars,Renting experience has been really really good. By far the most convenient car sharing app I am stuck with right now. CS takes usually less than 5 minutes to reply - nothing to complain here as long as it’s human that’s replying. Refuelling is made easy too. Consumer engagement on Socials are very active.Thank you GetGo!,2 years ago
5 stars,Great service and vehicles are kept clean. Always my go to for transport,a month ago
5 stars,Previous rentor send car late and cannot locate carpark,2 months ago
5 stars,great service to use. cars are always nearby your areas,2 months ago
1 star,It was seem okay to register with GetGo. And used their car share service many times. There are too many hassles and fees! Book the car and cancel after 2 minutes to replace due to cannot extend longer,a year ago
5 stars,it is convinient to rent car in shorten time and car condition was well maintain.,2 months ago
5 stars,Convenient location to rent a car near my block and my favourite choice is Avante CN7,a month ago
5 stars,Have been very pleasant and convenient for me and my family the experienced. Thank you Get Go!,2 months ago
5 stars,Everything was good during my trip,a month ago
5 stars,Faced a small issue with the car but helpdesk was very quick and efficient to resolve the issue.,a month ago
5 stars,Chatting with them pertaining to any matters,2 months ago
5 stars,Smooth and easy rental car for short n long trips💪🏼 …,2 months ago
1 star,Booked a car for a saturday a month in advance; and they cancelled my reservation saying the car has issues. Then they said theres no other car or no other alternative. Just asked to constantly check the app,9 months ago
5 stars,Very convenient. Book anywhere and anytime. Especially when you have to somewhere urgent.,2 months ago
5 stars,"Readily available fleet across the island with a wide range of models .

Highly recommended 🎉🎉 …",a month ago
5 stars,Very good nice & new car. Convenient to rent,2 months ago
1 star,their vehicle is infected by many cockroach  I brought baygon and spray many came out. Expecially from aircon.,10 months ago
5 stars,Very Convenient carsharing platform. Price is reasonable too,a month ago
5 stars,Highly recommend to take GetGo,a month ago
5 stars,"Easy to use . No extra fees or deposits.
Just pay for hourly and mileage",2 months ago
4 stars,8/10 you would get well maintained vehicles. Minus 2 for the price,a month ago
5 stars,A very efficient service that has never once let me down. Keep up the good work!,2 months ago
5 stars,Millage sligltly on the pricier side but car condition has been fine,2 months ago
5 stars,Car is at convenient location n very useful to carry out errands n visit family,2 months ago
5 stars,Easy to navigate app,2 months ago
5 stars,Easy to book. Hassle free and customer service has been a great help.,a month ago
5 stars,best value for point A to A rental. pretty good for running errands.,2 months ago
5 stars,It's a realtime cool app. Easy to make bookings on and time can be easily extended in 15min blocks after the initial one hour min booking. …,2 years ago
4 stars,We are pleased with the versatility of Get-Go car and services. Easy app with strict but proper unlock and locking till end of trip. …,a year ago
4 stars,Super convenient but hopefully you get someone to clean the interior..,a month ago
5 stars,Easy to use and great for last minute use of vehicle and totally hassle free,2 months ago
5 stars,Excellent customer service. Always prompt,2 months ago
5 stars,Conveniently located at HDB carparks. Customer service is usually responsive and helpful. Great for renting if you run errands with multiple places to go.,2 months ago
5 stars,super love & easy! kinda affordable too. most importantly it’s convenient!,2 months ago
4 stars,getgo is very convenient with plenty of vehicle almost every multi storey carpark,2 months ago
1 star,I usually don’t leave google reviews,a year ago
5 stars,So far getgo is easy to book and convienant jus makesure the app must update better,2 months ago
1 star,Very bad experience! The car was not on season parking when I collected and I had no choice but to pay for the carpark fees in order to exit as there were many cars behind me waiting to exit. Support for emergency matters was very very weak. Also,a year ago
5 stars,so far i had no issue with getgo. fast reply from customer service.. im so happy with the service,2 months ago
5 stars,Clean and efficient cars. One of the better car rental out there!,a month ago
4 stars,is happy that getgo car is getting more islandwide and steps to rent a car is so seamless.,2 months ago
5 stars,Great car sharing service just need more available cars,a month ago
5 stars,Enjoy the convenience of renting a car anytime,2 months ago
4 stars,Used it weekly for past 2 months. Cars used are mostly Mazda in my area,a year ago
5 stars,Very convenient to rent a car for a few hours and trusted platform.,a month ago
5 stars,love using GetGo service whenever i need to run errands or just bring the family out. very convenient and most times,a year ago
5 stars,Extremely convinient way of renting a car. Most of the cars that I’ve rented are in good condition,a year ago
5 stars,Great price And great driving. Love it when come discount Price.,2 months ago
5 stars,Very convenient and pricings are affordable. If only there are more cars around,2 months ago
5 stars,Excellent idea of ride sharing,a month ago
5 stars,Some of the cars is very nice to drive. Clean/Cozy,2 months ago
5 stars,great platform to experience car sharing whilst saving the environment,2 months ago
5 stars,Easy to book,2 months ago
