Rating,Review Text,Review Date
5 stars,"Using Getgo is very convienient.,the customer service is very efficient on responding to enquiries.,the price is affordable.,& hassle free.. on my end i can say this service is very good for family man like me.. coz most of the time at the …",2 months ago
5 stars,GetGo has been my favourite car sharing for  2 over years now,a month ago
4 stars,"I like the simplicity of it.I download the app submit my mode of payments ( debit card ) my driving licence my photo,I could driveaway already.It took me a few times of renting before I am used to the app,like how to used the petrol card …",2 months ago
4 stars,Getgo Carsharing has provided me with lots of transport option as I need to ferry my parent for their medical checkup frequently. Well done Getgo.,2 months ago
5 stars,Such an easy experience! The agents are super responsive too! Cars are dependable. Smooth transaction each time,2 months ago
5 stars,It has been great,2 months ago
4 stars,Fast,2 months ago
5 stars,User friendly interface and the cars that I booked are mostly well maintained. Been using this mostly for running errands.,2 months ago
5 stars,Very convenient to book and user friendly app. Can travel at your own time with your family for shopping or leisure places.,2 months ago
5 stars,The convenience of carsharing via Getgo is good as it is just around my neighbourhood. I’ve also get to try different car models too!,2 months ago
4 stars,One of the best car rental providers in Singapore. Very convenient to book and use.,a month ago
4 stars,"Getgo car is very convenient to a get when come to an emergency like attend funeral,wedding function and also some other things to catch.",2 months ago
1 star,I've been driving for many years and never thought i will meet an accident as i am a careful driver. However,9 months ago
5 stars,App is easy to use,a month ago
5 stars,User friendly layout,2 months ago
5 stars,App is easy to use. Convenient for those who find a hassle to top-up fuel since it is charged by mileage.,3 weeks ago
5 stars,The name is kept apt as it is quite easy to get the car and go ! Good customer service and continuous improvement by adding cars and process changes. Thanks GetGo,a month ago
4 stars,There is no designated parking lot at Blk 463 Clementi Peaks. Every weekends,2 months ago
5 stars,Easy to use,a week ago
5 stars,happy to see them expanding,a month ago
5 stars,It's convenient,2 months ago
4 stars,GetGo has been great. It served as convenient transport for me to get to and forth for training. Great value during non-peak hours.,2 months ago
4 stars,Convenient to use. But YMMV depending on how well users in my area can take care of the car while using.,a month ago
5 stars,GetGo has provided me an alternative transport to my daily commute. Vehicle are well maintained.,2 months ago
5 stars,Been using Grab for about 6 months,a month ago
5 stars,Overall,2 months ago
5 stars,easy to find a GetGo spot in your neighborhood,a month ago
1 star,Our first few times using the car. After driving to destination,6 months ago
5 stars,Honestly speaking,a month ago
5 stars,Very user-friendly App,a month ago
5 stars,I am really happy to see that Getgo team has added more cars in the vicinity of compassvale for the convenience of the residents.Thank you for caring shown to our needs,a month ago
1 star,Long stories cut short. Internal car dirty and smelly,a year ago
3 stars,A number of cars are old  in need of maintenance and parts replacement but continued to be left in service. Eg rented  a couple of cars which shows diagnostic error which based on my experience,2 months ago
4 stars,"Easy to book via app.
Very prompt customer service over app.
Clean and usable cars.",a month ago
5 stars,been using getgo for more than a years.  so far car have been maintaining well,a month ago
5 stars,I enjoyed the get go service so far. The car is clean. In a good condition. I will continue to support get go in the future,a month ago
5 stars,Very smooth and easy process to rent a car and fair charges as well. Have used for few times and continue using it!,a month ago
5 stars,GetGo carsharing is a convenient service for me to use. It's easy to use and the cars are quite good too.,2 months ago
4 stars,As of now having not much issue with the app and collecting the car. Location wise is convenient for me as well!,2 months ago
5 stars,App easy to use and cars are very convenient to take from carpark. Been using GetGo for 4 years.,a month ago
4 stars,"Easy to use app.Only problem some cars aircon not working.But after feedback,it was rectify within weeks.",a month ago
5 stars,App is user friendly even for first time user. Customer service are quick to response in case of ant issue during the drive. Highly recommended 👍🏻👍🏻👍🏻 …,2 months ago
1 star,Severely damaged car,a year ago
5 stars,I highly recommend this app to anyone serious about excelling in the driving. The quality of all cars and support exceeded my expectations.,a month ago
